date,time_utc,currency,event_name,impact_level,actual_value,forecast_value,previous_value
"Mar 24, 2020",1:15am,EUR,French Flash Services PMI,High,29.0,39.6,52.5
"Mar 24, 2020",1:15am,EUR,French Flash Manufacturing PMI,Medium,42.9,39.4,49.8
"Mar 24, 2020",1:30am,EUR,German Flash Manufacturing PMI,High,45.7,40.1,48.0
"Mar 24, 2020",1:30am,EUR,German Flash Services PMI,High,34.5,43.0,52.5
"Mar 24, 2020",2:00am,EUR,Flash Manufacturing PMI,Medium,44.8,40.1,49.2
"Mar 24, 2020",2:00am,EUR,Flash Services PMI,Medium,28.4,40.0,52.6
"Mar 25, 2020",2:00am,EUR,German ifo Business Climate,Medium,86.1,87.9,87.7
"Apr 7, 2020",Day 1,EUR,Eurogroup Meetings,Medium,,,
"Apr 8, 2020",Day 2,EUR,Eurogroup Meetings,Medium,,,
"Apr 9, 2020",Day 3,EUR,Eurogroup Meetings,Medium,,,
"Apr 9, 2020",4:30am,EUR,ECB Monetary Policy Meeting Accounts,High,,,
"Apr 28, 2020",12:00am,EUR,Spanish Unemployment Rate,Medium,14.4%,15.6%,13.8%
"Apr 29, 2020",10:30pm,EUR,French Flash GDP q/q,Medium,-5.8%,-4.0%,-0.1%
"Apr 30, 2020",12:00am,EUR,Spanish Flash GDP q/q,Medium,-5.2%,-4.2%,0.4%
"Apr 30, 2020",2:00am,EUR,Prelim Flash GDP q/q,Medium,-3.8%,-3.7%,0.1%
"Apr 30, 2020",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Apr 30, 2020",4:45am,EUR,Monetary Policy Statement,High,,,
"Apr 30, 2020",5:30am,EUR,ECB Press Conference,High,,,
"Apr 21, 2020",2:00am,EUR,German ZEW Economic Sentiment,Medium,28.2,-40.0,-49.5
"Apr 23, 2020",12:15am,EUR,French Flash Services PMI,High,10.4,24.7,27.4
"Apr 23, 2020",12:15am,EUR,French Flash Manufacturing PMI,Medium,31.5,37.3,43.2
"Apr 23, 2020",12:30am,EUR,German Flash Manufacturing PMI,High,34.4,39.0,45.4
"Apr 23, 2020",12:30am,EUR,German Flash Services PMI,High,15.9,28.3,31.7
"Apr 23, 2020",1:00am,EUR,Flash Manufacturing PMI,Medium,33.6,38.7,44.5
"Apr 23, 2020",1:00am,EUR,Flash Services PMI,Medium,11.7,23.2,26.4
"Apr 23, 2020",All Day,EUR,EU Economic Summit,Medium,,,
"Apr 24, 2020",1:00am,EUR,German ifo Business Climate,High,74.3,79.8,85.9
"May 5, 2020",1:11am,EUR,German Constitutional Court Ruling,High,,,
"May 6, 2020",2:00am,EUR,EU Economic Forecasts,High,,,
"May 7, 2020",7:00am,EUR,ECB President Lagarde Speaks,High,,,
"May 8, 2020",All Day,EUR,Eurogroup Meetings,Medium,,,
"May 8, 2020",4:00am,EUR,ECB President Lagarde Speaks,High,,,
"May 15, 2020",1:00am,EUR,German Prelim GDP q/q,High,-2.2%,-2.2%,-0.1%
"May 21, 2020",12:15am,EUR,French Flash Services PMI,High,29.4,27.9,10.2
"May 21, 2020",12:15am,EUR,French Flash Manufacturing PMI,Medium,40.3,36.0,31.5
"May 21, 2020",12:30am,EUR,German Flash Manufacturing PMI,High,36.8,39.3,34.5
"May 21, 2020",12:30am,EUR,German Flash Services PMI,High,31.4,26.3,16.2
"May 21, 2020",1:00am,EUR,Flash Manufacturing PMI,Medium,39.5,38.0,33.4
"May 21, 2020",1:00am,EUR,Flash Services PMI,Medium,28.7,25.0,12.0
"May 22, 2020",4:30am,EUR,ECB Monetary Policy Meeting Accounts,High,,,
"May 26, 2020",6:00am,EUR,ECB Financial Stability Review,Medium,,,
"May 27, 2020",12:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 4, 2020",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Jun 4, 2020",4:45am,EUR,Monetary Policy Statement,High,,,
"Jun 4, 2020",5:30am,EUR,ECB Press Conference,High,,,
"Jun 7, 2020",11:00pm,EUR,German Industrial Production m/m,Medium,-17.9%,-16.0%,-8.9%
"Jun 8, 2020",6:45am,EUR,ECB President Lagarde Speaks,High,,,
"Jun 11, 2020",All Day,EUR,Eurogroup Meetings,Medium,,,
"Jun 19, 2020",All Day,EUR,EU Economic Summit,High,,,
"Jun 23, 2020",12:15am,EUR,French Flash Services PMI,High,50.3,44.9,31.1
"Jun 23, 2020",12:15am,EUR,French Flash Manufacturing PMI,Medium,52.1,46.1,40.6
"Jun 23, 2020",12:30am,EUR,German Flash Manufacturing PMI,High,44.6,41.5,36.6
"Jun 23, 2020",12:30am,EUR,German Flash Services PMI,High,45.8,41.7,32.6
"Jun 23, 2020",1:00am,EUR,Flash Manufacturing PMI,Medium,46.9,43.8,39.4
"Jun 23, 2020",1:00am,EUR,Flash Services PMI,Medium,47.3,40.5,30.5
"Jun 25, 2020",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Jun 26, 2020",12:00am,EUR,ECB President Lagarde Speaks,High,,,
"Jul 4, 2020",3:40am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 7, 2020",2:00am,EUR,EU Economic Forecasts,Medium,,,
"Jul 9, 2020",All Day,EUR,Eurogroup Meetings,Medium,,,
"Jul 16, 2020",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Jul 16, 2020",4:45am,EUR,Monetary Policy Statement,High,,,
"Jul 16, 2020",5:30am,EUR,ECB Press Conference,High,,,
"Jul 17, 2020",Day 1,EUR,EU Economic Summit,Medium,,,
"Jul 18, 2020",Day 2,EUR,EU Economic Summit,High,,,
"Jul 19, 2020",Day 3,EUR,EU Economic Summit,Medium,,,
"Jul 20, 2020",Day 4,EUR,EU Economic Summit,Medium,,,
"Jul 22, 2020",6:15am,EUR,ECB President Lagarde Speaks,High,,,
"Jul 24, 2020",12:15am,EUR,French Flash Services PMI,High,57.8,52.3,50.7
"Jul 24, 2020",12:15am,EUR,French Flash Manufacturing PMI,Medium,52.0,53.1,52.3
"Jul 24, 2020",12:30am,EUR,German Flash Manufacturing PMI,High,50.0,48.0,45.2
"Jul 24, 2020",12:30am,EUR,German Flash Services PMI,High,56.7,50.4,47.3
"Jul 24, 2020",1:00am,EUR,Flash Manufacturing PMI,Medium,51.1,50.0,47.4
"Jul 24, 2020",1:00am,EUR,Flash Services PMI,Medium,55.1,51.0,48.3
"Jul 28, 2020",12:00am,EUR,Spanish Unemployment Rate,Medium,15.3%,16.6%,14.4%
"Jul 30, 2020",1:00am,EUR,German Prelim GDP q/q,High,-10.1%,-9.0%,-2.0%
"Aug 21, 2020",12:15am,EUR,French Flash Services PMI,High,51.9,56.3,57.3
"Aug 21, 2020",12:15am,EUR,French Flash Manufacturing PMI,Medium,49.0,53.0,52.4
"Aug 21, 2020",12:30am,EUR,German Flash Manufacturing PMI,High,53.0,52.2,51.0
"Aug 21, 2020",12:30am,EUR,German Flash Services PMI,High,50.8,55.3,55.6
"Aug 21, 2020",1:00am,EUR,Flash Manufacturing PMI,Medium,51.7,52.7,51.8
"Aug 21, 2020",1:00am,EUR,Flash Services PMI,Medium,50.1,54.6,54.7
"Sep 10, 2020",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Sep 10, 2020",4:45am,EUR,Monetary Policy Statement,High,,,
"Sep 10, 2020",5:30am,EUR,ECB Press Conference,High,,,
"Sep 10, 2020",10:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 11, 2020",All Day,EUR,Eurogroup Meetings,Medium,,,
"Sep 13, 2020",2:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 21, 2020",5:20am,EUR,ECB President Lagarde Speaks,High,,,
"Sep 23, 2020",12:15am,EUR,French Flash Services PMI,High,47.5,52.2,51.5
"Sep 23, 2020",12:15am,EUR,French Flash Manufacturing PMI,Medium,50.9,50.6,49.8
"Sep 23, 2020",12:30am,EUR,German Flash Manufacturing PMI,High,56.6,52.0,52.2
"Sep 23, 2020",12:30am,EUR,German Flash Services PMI,High,49.1,53.0,52.5
"Sep 23, 2020",1:00am,EUR,Flash Manufacturing PMI,Medium,53.7,51.5,51.7
"Sep 23, 2020",1:00am,EUR,Flash Services PMI,Medium,47.6,51.0,50.5
"Sep 28, 2020",6:45am,EUR,ECB President Lagarde Speaks,High,,,
"Sep 30, 2020",12:20am,EUR,ECB President Lagarde Speaks,High,,,
"Oct 2, 2020",12:00am,EUR,Spanish Unemployment Change,Medium,-26.3K,59.5K,29.8K
"Oct 5, 2020",All Day,EUR,Eurogroup Meetings,Medium,,,
"Oct 6, 2020",1:35am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 6, 2020",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 7, 2020",5:10am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 14, 2020",1:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 15, 2020",All Day,EUR,EU Economic Summit,High,,,
"Oct 15, 2020",9:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 18, 2020",6:05am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 19, 2020",5:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 21, 2020",12:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 23, 2020",12:15am,EUR,French Flash Services PMI,High,46.5,47.0,47.5
"Oct 23, 2020",12:15am,EUR,French Flash Manufacturing PMI,Medium,51.0,51.3,51.2
"Oct 23, 2020",12:30am,EUR,German Flash Manufacturing PMI,High,58.0,55.0,56.4
"Oct 23, 2020",12:30am,EUR,German Flash Services PMI,High,48.9,49.6,50.6
"Oct 23, 2020",1:00am,EUR,Flash Manufacturing PMI,Medium,54.4,53.0,53.7
"Oct 23, 2020",1:00am,EUR,Flash Services PMI,Medium,46.2,47.1,48.0
"Oct 29, 2020",All Day,EUR,EU Economic Summit,Medium,,,
"Oct 29, 2020",5:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Oct 29, 2020",5:45am,EUR,Monetary Policy Statement,High,,,
"Oct 29, 2020",6:30am,EUR,ECB Press Conference,High,,,
"Oct 30, 2020",2:00am,EUR,German Prelim GDP q/q,Medium,8.2%,7.3%,-9.7%
"Nov 5, 2020",2:00am,EUR,EU Economic Forecasts,Medium,,,
"Nov 9, 2020",1:25am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 11, 2020",5:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 12, 2020",8:45am,EUR,ECB President Lagarde Speaks,High,,,
"Nov 16, 2020",5:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 17, 2020",8:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 19, 2020",12:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 19, 2020",7:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 20, 2020",12:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 23, 2020",12:15am,EUR,French Flash Services PMI,High,38.0,39.2,46.5
"Nov 23, 2020",12:15am,EUR,French Flash Manufacturing PMI,Medium,49.1,50.2,51.3
"Nov 23, 2020",12:30am,EUR,German Flash Manufacturing PMI,High,57.9,56.0,58.2
"Nov 23, 2020",12:30am,EUR,German Flash Services PMI,High,46.2,46.1,49.5
"Nov 23, 2020",1:00am,EUR,Flash Manufacturing PMI,Medium,53.6,53.2,54.8
"Nov 23, 2020",1:00am,EUR,Flash Services PMI,Medium,41.3,42.2,46.9
"Nov 25, 2020",1:30am,EUR,ECB Financial Stability Review,Medium,,,
"Nov 30, 2020",2:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Dec 1, 2020",9:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Dec 10, 2020",Day 1,EUR,EU Economic Summit,High,,,
"Dec 10, 2020",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Dec 10, 2020",4:45am,EUR,Monetary Policy Statement,High,,,
"Dec 10, 2020",5:30am,EUR,ECB Press Conference,High,,,
"Dec 11, 2020",All Day,EUR,Euro Summit,High,,,
"Dec 11, 2020",Day 2,EUR,EU Economic Summit,Medium,,,
"Dec 16, 2020",12:15am,EUR,French Flash Services PMI,High,49.2,39.9,38.8
"Dec 16, 2020",12:15am,EUR,French Flash Manufacturing PMI,Medium,51.1,50.0,49.6
"Dec 16, 2020",12:30am,EUR,German Flash Manufacturing PMI,High,58.6,56.4,57.8
"Dec 16, 2020",12:30am,EUR,German Flash Services PMI,High,47.7,44.1,46.0
"Dec 16, 2020",1:00am,EUR,Flash Manufacturing PMI,Medium,55.5,53.0,53.8
"Dec 16, 2020",1:00am,EUR,Flash Services PMI,Medium,47.3,41.9,41.7
"Dec 18, 2020",1:00am,EUR,German ifo Business Climate,Medium,92.1,90.2,90.9
"Jan 13, 2021",1:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 21, 2021",4:45am,EUR,Monetary Policy Statement,High,,,
"Jan 21, 2021",4:45am,EUR,Main Refinancing Rate,Medium,0.00%,0.00%,0.00%
"Jan 21, 2021",5:30am,EUR,ECB Press Conference,High,,,
"Jan 22, 2021",12:15am,EUR,French Flash Services PMI,High,46.5,48.3,49.1
"Jan 22, 2021",12:15am,EUR,French Flash Manufacturing PMI,Medium,51.5,50.6,51.1
"Jan 22, 2021",12:30am,EUR,German Flash Manufacturing PMI,High,57.0,57.3,58.3
"Jan 22, 2021",12:30am,EUR,German Flash Services PMI,High,46.8,45.1,47.0
"Jan 22, 2021",1:00am,EUR,Flash Manufacturing PMI,Medium,54.7,54.5,55.2
"Jan 22, 2021",1:00am,EUR,Flash Services PMI,Medium,45.0,44.4,46.4
"Jan 25, 2021",12:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 25, 2021",8:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 29, 2021",1:00am,EUR,German Prelim GDP q/q,Medium,0.1%,0.0%,8.5%
"Feb 11, 2021",2:00am,EUR,EU Economic Forecasts,Medium,,,
"Feb 19, 2021",12:15am,EUR,French Flash Services PMI,High,43.6,47.0,47.3
"Feb 19, 2021",12:15am,EUR,French Flash Manufacturing PMI,Medium,55.0,51.7,51.6
"Feb 19, 2021",12:30am,EUR,German Flash Manufacturing PMI,High,60.6,56.6,57.1
"Feb 19, 2021",12:30am,EUR,German Flash Services PMI,High,45.9,46.5,46.7
"Feb 19, 2021",1:00am,EUR,Flash Manufacturing PMI,Medium,57.7,54.6,54.8
"Feb 19, 2021",1:00am,EUR,Flash Services PMI,Medium,44.7,45.9,45.4
"Feb 22, 2021",1:00am,EUR,German ifo Business Climate,Medium,92.4,90.5,90.3
"Feb 22, 2021",6:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 1, 2021",8:10am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 11, 2021",4:45am,EUR,Monetary Policy Statement,High,,,
"Mar 11, 2021",4:45am,EUR,Main Refinancing Rate,Medium,0.00%,0.00%,0.00%
"Mar 11, 2021",5:30am,EUR,ECB Press Conference,High,,,
"Mar 17, 2021",All Day,EUR,Dutch Parliamentary Election,Medium,,,
"Mar 18, 2021",1:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 18, 2021",4:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 24, 2021",1:15am,EUR,French Flash Services PMI,High,47.8,45.5,45.6
"Mar 24, 2021",1:15am,EUR,French Flash Manufacturing PMI,Medium,58.8,56.4,56.1
"Mar 24, 2021",1:30am,EUR,German Flash Manufacturing PMI,High,66.6,60.4,60.7
"Mar 24, 2021",1:30am,EUR,German Flash Services PMI,High,50.8,46.4,45.7
"Mar 24, 2021",2:00am,EUR,Flash Manufacturing PMI,Medium,62.4,57.5,57.9
"Mar 24, 2021",2:00am,EUR,Flash Services PMI,Medium,48.8,46.1,45.7
"Mar 24, 2021",8:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 25, 2021",2:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 25, 2021",Day 1,EUR,EU Economic Summit,Medium,,,
"Mar 26, 2021",2:00am,EUR,German ifo Business Climate,Medium,96.6,93.1,92.7
"Mar 26, 2021",All Day,EUR,Euro Summit,High,,,
"Mar 26, 2021",Day 2,EUR,EU Economic Summit,Medium,,,
"Apr 14, 2021",7:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Apr 22, 2021",4:45am,EUR,Monetary Policy Statement,High,,,
"Apr 22, 2021",4:45am,EUR,Main Refinancing Rate,Medium,0.00%,0.00%,0.00%
"Apr 22, 2021",5:30am,EUR,ECB Press Conference,High,,,
"Apr 23, 2021",12:15am,EUR,French Flash Services PMI,High,50.4,46.6,48.2
"Apr 23, 2021",12:15am,EUR,French Flash Manufacturing PMI,Medium,59.2,59.0,59.3
"Apr 23, 2021",12:30am,EUR,German Flash Manufacturing PMI,High,66.4,65.8,66.6
"Apr 23, 2021",12:30am,EUR,German Flash Services PMI,High,50.1,51.1,51.5
"Apr 23, 2021",1:00am,EUR,Flash Manufacturing PMI,Medium,63.3,62.0,62.5
"Apr 23, 2021",1:00am,EUR,Flash Services PMI,Medium,50.3,49.1,49.6
"Apr 23, 2021",7:35am,EUR,ECB President Lagarde Speaks,Medium,,,
"Apr 26, 2021",1:00am,EUR,German ifo Business Climate,Medium,96.8,97.8,96.6
"Apr 28, 2021",7:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Apr 30, 2021",1:00am,EUR,German Prelim GDP q/q,Medium,-1.7%,-1.5%,0.3%
"May 6, 2021",4:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"May 7, 2021",3:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"May 12, 2021",2:00am,EUR,EU Economic Forecasts,Medium,,,
"May 19, 2021",1:00am,EUR,ECB Financial Stability Review,Medium,,,
"May 21, 2021",12:15am,EUR,French Flash Manufacturing PMI,Medium,59.2,58.6,58.9
"May 21, 2021",12:15am,EUR,French Flash Services PMI,Medium,56.6,53.0,50.3
"May 21, 2021",12:30am,EUR,German Flash Manufacturing PMI,High,64.0,66.0,66.2
"May 21, 2021",12:30am,EUR,German Flash Services PMI,High,52.8,52.0,49.9
"May 21, 2021",1:00am,EUR,Flash Manufacturing PMI,Medium,62.8,62.5,62.9
"May 21, 2021",1:00am,EUR,Flash Services PMI,Medium,55.1,52.5,50.5
"May 21, 2021",4:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"May 25, 2021",1:00am,EUR,German ifo Business Climate,Medium,99.2,98.2,96.6
"Jun 1, 2021",12:55am,EUR,German Final Manufacturing PMI,Medium,64.4,64.0,64.0
"Jun 4, 2021",4:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 8, 2021",2:00am,EUR,ZEW Economic Sentiment,Medium,81.3,85.5,84.0
"Jun 8, 2021",2:00am,EUR,German ZEW Economic Sentiment,Medium,79.8,86.0,84.4
"Jun 10, 2021",4:45am,EUR,Monetary Policy Statement,High,,,
"Jun 10, 2021",4:45am,EUR,Main Refinancing Rate,Medium,0.00%,0.00%,0.00%
"Jun 10, 2021",5:30am,EUR,ECB Press Conference,High,,,
"Jun 21, 2021",7:15am,EUR,ECB President Lagarde Speaks,High,,,
"Jun 23, 2021",12:15am,EUR,French Flash Manufacturing PMI,Medium,58.6,59.0,59.4
"Jun 23, 2021",12:15am,EUR,French Flash Services PMI,Medium,57.4,59.6,56.6
"Jun 23, 2021",12:30am,EUR,German Flash Manufacturing PMI,High,64.9,63.0,64.4
"Jun 23, 2021",12:30am,EUR,German Flash Services PMI,High,58.1,55.8,52.8
"Jun 23, 2021",1:00am,EUR,Flash Manufacturing PMI,Medium,63.1,62.4,63.1
"Jun 23, 2021",1:00am,EUR,Flash Services PMI,Medium,58.0,58.1,55.2
"Jun 24, 2021",1:00am,EUR,German ifo Business Climate,Medium,101.8,100.8,99.2
"Jun 29, 2021",6:40am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 30, 2021",2:00am,EUR,CPI Flash Estimate y/y,Medium,1.9%,1.9%,2.0%
"Jul 1, 2021",12:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 1, 2021",12:55am,EUR,German Final Manufacturing PMI,Medium,65.1,64.9,64.9
"Jul 2, 2021",12:00am,EUR,Spanish Unemployment Change,Medium,-166.9K,-110.5K,-129.4K
"Jul 2, 2021",5:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 6, 2021",2:00am,EUR,ZEW Economic Sentiment,Medium,61.2,79.0,81.3
"Jul 6, 2021",2:00am,EUR,German ZEW Economic Sentiment,Medium,63.3,75.0,79.8
"Jul 7, 2021",2:00am,EUR,EU Economic Forecasts,Medium,,,
"Jul 8, 2021",5:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 9, 2021",3:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 22, 2021",4:45am,EUR,Monetary Policy Statement,High,,,
"Jul 22, 2021",4:45am,EUR,Main Refinancing Rate,Medium,0.00%,0.00%,0.00%
"Jul 22, 2021",5:30am,EUR,ECB Press Conference,High,,,
"Jul 23, 2021",12:15am,EUR,French Flash Manufacturing PMI,Medium,58.1,58.4,59.0
"Jul 23, 2021",12:15am,EUR,French Flash Services PMI,Medium,57.0,58.7,57.8
"Jul 23, 2021",12:30am,EUR,German Flash Manufacturing PMI,High,65.6,64.2,65.1
"Jul 23, 2021",12:30am,EUR,German Flash Services PMI,High,62.2,59.4,57.5
"Jul 23, 2021",1:00am,EUR,Flash Manufacturing PMI,Medium,62.6,62.6,63.4
"Jul 23, 2021",1:00am,EUR,Flash Services PMI,Medium,60.4,59.4,58.3
"Jul 26, 2021",1:00am,EUR,German ifo Business Climate,Medium,100.8,102.3,101.7
"Jul 30, 2021",1:00am,EUR,German Prelim GDP q/q,Medium,1.5%,2.0%,-1.8%
"Aug 10, 2021",2:00am,EUR,ZEW Economic Sentiment,Medium,42.7,55.3,61.2
"Aug 10, 2021",2:00am,EUR,German ZEW Economic Sentiment,Medium,40.4,54.9,63.3
"Aug 2, 2021",12:55am,EUR,German Final Manufacturing PMI,Medium,65.9,65.6,65.6
"Aug 3, 2021",12:00am,EUR,Spanish Unemployment Change,Medium,-197.8K,-115.5K,-166.9K
"Aug 23, 2021",12:15am,EUR,French Flash Manufacturing PMI,Medium,57.3,57.1,58.0
"Aug 23, 2021",12:15am,EUR,French Flash Services PMI,Medium,56.4,56.2,56.8
"Aug 23, 2021",12:30am,EUR,German Flash Manufacturing PMI,High,62.7,65.1,65.9
"Aug 23, 2021",12:30am,EUR,German Flash Services PMI,High,61.5,61.0,61.8
"Aug 23, 2021",1:00am,EUR,Flash Manufacturing PMI,Medium,61.5,62.0,62.8
"Aug 23, 2021",1:00am,EUR,Flash Services PMI,Medium,59.7,59.6,59.8
"Aug 25, 2021",1:00am,EUR,German ifo Business Climate,Medium,99.4,100.2,100.7
"Sep 1, 2021",12:55am,EUR,German Final Manufacturing PMI,Medium,62.6,62.7,62.7
"Sep 2, 2021",12:00am,EUR,Spanish Unemployment Change,Medium,-82.6K,-164.7K,-197.8K
"Sep 7, 2021",2:00am,EUR,ZEW Economic Sentiment,Medium,31.1,35.3,42.7
"Sep 7, 2021",2:00am,EUR,German ZEW Economic Sentiment,Medium,26.5,30.2,40.4
"Sep 9, 2021",4:45am,EUR,Monetary Policy Statement,High,,,
"Sep 9, 2021",4:45am,EUR,Main Refinancing Rate,Medium,0.00%,0.00%,0.00%
"Sep 9, 2021",5:30am,EUR,ECB Press Conference,High,,,
"Sep 10, 2021",2:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 16, 2021",5:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 23, 2021",12:15am,EUR,French Flash Manufacturing PMI,Medium,55.2,57.1,57.5
"Sep 23, 2021",12:15am,EUR,French Flash Services PMI,Medium,56.0,56.1,56.3
"Sep 23, 2021",12:30am,EUR,German Flash Manufacturing PMI,High,58.5,61.3,62.6
"Sep 23, 2021",12:30am,EUR,German Flash Services PMI,High,56.0,60.3,60.8
"Sep 23, 2021",1:00am,EUR,Flash Manufacturing PMI,Medium,58.7,60.4,61.4
"Sep 23, 2021",1:00am,EUR,Flash Services PMI,Medium,56.3,58.4,59.0
"Sep 24, 2021",1:00am,EUR,German ifo Business Climate,Medium,98.8,99.0,99.6
"Sep 26, 2021",All Day,EUR,German Federal Elections,High,,,
"Sep 27, 2021",4:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 29, 2021",8:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 1, 2021",12:55am,EUR,German Final Manufacturing PMI,Medium,58.4,58.5,58.5
"Oct 4, 2021",12:00am,EUR,Spanish Unemployment Change,Medium,-76.1K,-80.3K,-82.6K
"Oct 5, 2021",9:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 8, 2021",5:05am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 12, 2021",2:00am,EUR,ZEW Economic Sentiment,Medium,21.0,27.9,31.1
"Oct 12, 2021",2:00am,EUR,German ZEW Economic Sentiment,Medium,22.3,23.7,26.5
"Oct 22, 2021",12:15am,EUR,French Flash Manufacturing PMI,Medium,53.5,53.9,55.0
"Oct 22, 2021",12:15am,EUR,French Flash Services PMI,Medium,56.6,55.6,56.2
"Oct 22, 2021",12:30am,EUR,German Flash Manufacturing PMI,High,58.2,56.5,58.4
"Oct 22, 2021",12:30am,EUR,German Flash Services PMI,High,52.4,55.2,56.2
"Oct 22, 2021",1:00am,EUR,Flash Manufacturing PMI,Medium,58.5,57.0,58.6
"Oct 22, 2021",1:00am,EUR,Flash Services PMI,Medium,54.7,55.4,56.4
"Nov 3, 2021",1:00am,EUR,Spanish Unemployment Change,Medium,-0.7K,21.2K,-76.1K
"Nov 3, 2021",3:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 4, 2021",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 25, 2021",1:00am,EUR,German ifo Business Climate,Medium,97.7,98.2,98.9
"Oct 28, 2021",4:45am,EUR,Monetary Policy Statement,High,,,
"Oct 28, 2021",4:45am,EUR,Main Refinancing Rate,Medium,0.00%,0.00%,0.00%
"Oct 28, 2021",5:30am,EUR,ECB Press Conference,High,,,
"Oct 29, 2021",1:00am,EUR,German Prelim GDP q/q,Medium,1.8%,2.2%,1.6%
"Nov 9, 2021",2:00am,EUR,ZEW Economic Sentiment,Medium,25.9,20.6,21.0
"Nov 9, 2021",2:00am,EUR,German ZEW Economic Sentiment,Medium,31.7,20.3,22.3
"Nov 9, 2021",5:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 11, 2021",2:00am,EUR,EU Economic Forecasts,Medium,,,
"Nov 15, 2021",2:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 17, 2021",1:00am,EUR,ECB Financial Stability Review,Medium,,,
"Nov 19, 2021",12:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 23, 2021",12:15am,EUR,French Flash Services PMI,Medium,58.2,55.6,56.6
"Nov 23, 2021",12:30am,EUR,German Flash Manufacturing PMI,High,57.6,57.0,57.8
"Nov 23, 2021",12:30am,EUR,German Flash Services PMI,High,53.4,51.4,52.4
"Nov 23, 2021",1:00am,EUR,Flash Manufacturing PMI,Medium,58.6,57.5,58.3
"Nov 23, 2021",1:00am,EUR,Flash Services PMI,Medium,56.6,53.6,54.6
"Nov 24, 2021",1:00am,EUR,German ifo Business Climate,Medium,96.5,96.8,97.7
"Nov 25, 2021",5:30am,EUR,ECB President Lagarde Speaks,Medium,,,
