date,time_utc,currency,event_name,impact_level,actual_value,forecast_value,previous_value
2024-08-06,1:30am,GBP,Construction PMI,Medium,55.3,52.5,52.2
2024-08-12,11:00pm,GBP,Claimant Count Change,High,135.0K,14.5K,36.2K
2024-08-12,11:00pm,GBP,Average Earnings Index 3m/y,Medium,4.5%,4.6%,5.7%
2024-08-13,11:00pm,GBP,CPI y/y,High,2.2%,2.3%,2.0%
2024-08-14,11:00pm,GBP,GDP m/m,High,0.0%,0.0%,0.4%
2024-08-14,11:00pm,GBP,Prelim GDP q/q,Medium,0.6%,0.6%,0.7%
2024-08-15,11:00pm,GBP,Retail Sales m/m,High,0.5%,0.6%,-0.9%
2024-08-22,1:30am,GBP,Flash Manufacturing PMI,High,52.5,52.1,52.1
2024-08-22,1:30am,GBP,Flash Services PMI,High,53.3,52.8,52.5
2024-08-23,8:00am,GBP,BOE Gov Bailey Speaks,High,,,
2024-09-05,1:30am,GBP,Construction PMI,Medium,53.6,54.6,55.3
2024-09-09,11:00pm,GBP,Claimant Count Change,High,23.7K,95.5K,102.3K
2024-09-09,11:00pm,GBP,Average Earnings Index 3m/y,Medium,4.0%,4.1%,4.6%
2024-09-10,11:00pm,GBP,GDP m/m,High,0.0%,0.2%,0.0%
2024-09-17,11:00pm,GBP,CPI y/y,High,2.2%,2.2%,2.2%
2024-09-19,4:00am,GBP,Monetary Policy Summary,High,,,
2024-09-19,4:00am,GBP,MPC Official Bank Rate Votes,High,0-1-8,0-2-7,0-5-4
2024-09-19,4:00am,GBP,Official Bank Rate,High,5.00%,5.00%,5.00%
2024-09-19,11:00pm,GBP,Retail Sales m/m,High,1.0%,0.3%,0.7%
2024-09-23,1:30am,GBP,Flash Manufacturing PMI,High,51.5,52.3,52.5
2024-09-23,1:30am,GBP,Flash Services PMI,High,52.8,53.5,53.7
2024-10-04,1:30am,GBP,Construction PMI,Medium,57.2,53.1,53.6
2024-10-10,11:00pm,GBP,GDP m/m,High,0.2%,0.2%,0.0%
2024-10-14,11:00pm,GBP,Claimant Count Change,High,27.9K,20.2K,0.3K
2024-10-14,11:00pm,GBP,Average Earnings Index 3m/y,Medium,3.8%,3.8%,4.1%
2024-10-15,11:00pm,GBP,CPI y/y,High,1.7%,1.9%,2.2%
2024-10-17,11:00pm,GBP,Retail Sales m/m,High,0.3%,-0.4%,1.0%
2024-10-22,6:25am,GBP,BOE Gov Bailey Speaks,High,,,
2024-10-23,11:45am,GBP,BOE Gov Bailey Speaks,High,,,
2024-10-24,1:30am,GBP,Flash Manufacturing PMI,High,50.3,51.5,51.5
2024-10-24,1:30am,GBP,Flash Services PMI,High,51.8,52.3,52.4
2024-10-24,12:45pm,GBP,BOE Gov Bailey Speaks,High,,,
2024-10-26,8:20am,GBP,BOE Gov Bailey Speaks,Medium,,,
2024-10-30,5:33am,GBP,Autumn Forecast Statement,Medium,,,
2024-11-06,1:30am,GBP,Construction PMI,Medium,54.3,55.3,57.2
2024-11-07,4:00am,GBP,BOE Monetary Policy Report,High,,,
2024-11-07,4:00am,GBP,Monetary Policy Summary,High,,,
2024-11-07,4:00am,GBP,MPC Official Bank Rate Votes,High,0-8-1,0-8-1,0-1-8
2024-11-07,4:00am,GBP,Official Bank Rate,High,4.75%,4.75%,5.00%
2024-11-07,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2024-11-11,11:00pm,GBP,Claimant Count Change,High,26.7K,30.5K,10.1K
2024-11-11,11:00pm,GBP,Average Earnings Index 3m/y,Medium,4.3%,3.9%,3.9%
2024-11-14,12:43pm,GBP,BOE Gov Bailey Speaks,High,,,
2024-11-14,11:00pm,GBP,GDP m/m,High,-0.1%,0.2%,0.2%
2024-11-14,11:00pm,GBP,Prelim GDP q/q,Medium,0.1%,0.2%,0.5%
2024-11-19,2:00am,GBP,Monetary Policy Report Hearings,High,,,
2024-11-19,11:00pm,GBP,CPI y/y,High,2.3%,2.2%,1.7%
2024-11-21,11:00pm,GBP,Retail Sales m/m,High,-0.7%,-0.3%,0.1%
2024-11-22,1:30am,GBP,Flash Manufacturing PMI,High,48.6,50.0,49.9
2024-11-22,1:30am,GBP,Flash Services PMI,High,50.0,51.9,52.0
2024-11-29,3:00am,GBP,BOE Gov Bailey Speaks,High,,,
2024-12-04,1:00am,GBP,BOE Gov Bailey Speaks,Medium,,,
2024-12-05,1:30am,GBP,Construction PMI,Medium,55.2,53.5,54.3
2024-12-12,11:00pm,GBP,GDP m/m,High,-0.1%,0.1%,-0.1%
2024-12-16,1:30am,GBP,Flash Manufacturing PMI,High,47.3,48.4,48.0
2024-12-16,1:30am,GBP,Flash Services PMI,High,51.4,50.9,50.8
2024-12-16,11:00pm,GBP,Claimant Count Change,High,0.3K,28.2K,-10.9K
2024-12-16,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.2%,4.6%,4.4%
2024-12-17,11:00pm,GBP,CPI y/y,High,2.6%,2.6%,2.3%
2024-12-19,4:00am,GBP,Monetary Policy Summary,High,,,
2024-12-19,4:00am,GBP,MPC Official Bank Rate Votes,High,0-3-6,0-2-7,0-8-1
2024-12-19,4:00am,GBP,Official Bank Rate,High,4.75%,4.75%,4.75%
2024-12-19,11:00pm,GBP,Retail Sales m/m,High,0.2%,0.5%,-0.7%
2025-01-07,1:30am,GBP,Construction PMI,Medium,53.3,54.3,55.2
2025-01-20,11:00pm,GBP,Claimant Count Change,High,0.7K,10.3K,-25.1K
2025-01-20,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.6%,5.6%,5.2%
2025-01-24,1:30am,GBP,Flash Manufacturing PMI,High,48.2,46.9,47.0
2025-01-24,1:30am,GBP,Flash Services PMI,High,51.2,50.8,51.1
2025-01-14,11:00pm,GBP,CPI y/y,High,2.5%,2.6%,2.6%
2025-01-15,11:00pm,GBP,GDP m/m,High,0.1%,0.2%,-0.1%
2025-01-16,11:00pm,GBP,Retail Sales m/m,High,-0.3%,0.4%,0.1%
2025-01-29,6:15am,GBP,BOE Gov Bailey Speaks,High,,,
2025-02-06,1:30am,GBP,Construction PMI,Medium,48.1,53.5,53.3
2025-02-06,4:00am,GBP,BOE Monetary Policy Report,High,,,
2025-02-06,4:00am,GBP,Monetary Policy Summary,High,,,
2025-02-06,4:00am,GBP,MPC Official Bank Rate Votes,High,0-9-0,0-8-1,0-3-6
2025-02-06,4:00am,GBP,Official Bank Rate,High,4.50%,4.50%,4.75%
2025-02-06,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2025-02-06,1:05pm,GBP,BOE Gov Bailey Speaks,High,,,
2025-02-17,11:00pm,GBP,Claimant Count Change,High,22.0K,10.0K,-15.1K
2025-02-17,11:00pm,GBP,Average Earnings Index 3m/y,Medium,6.0%,5.9%,5.5%
2025-02-18,1:30am,GBP,BOE Gov Bailey Speaks,High,,,
2025-02-18,11:00pm,GBP,CPI y/y,High,3.0%,2.8%,2.5%
2025-02-20,11:00pm,GBP,Retail Sales m/m,High,1.7%,0.4%,-0.6%
2025-02-21,1:30am,GBP,Flash Manufacturing PMI,High,46.4,48.5,48.3
2025-02-21,1:30am,GBP,Flash Services PMI,High,51.1,50.8,50.8
2025-02-11,4:15am,GBP,BOE Gov Bailey Speaks,High,,,
2025-02-12,11:00pm,GBP,GDP m/m,High,0.4%,0.1%,0.1%
2025-02-12,11:00pm,GBP,Prelim GDP q/q,Medium,0.1%,-0.1%,0.0%
2025-03-05,6:30am,GBP,Monetary Policy Report Hearings,Medium,,,
2025-03-06,1:30am,GBP,Construction PMI,Medium,44.6,49.5,48.1
2025-03-14,12:00am,GBP,GDP m/m,High,-0.1%,0.1%,0.4%
2025-03-20,12:00am,GBP,Claimant Count Change,High,44.2K,7.9K,2.8K
2025-03-20,12:00am,GBP,Average Earnings Index 3m/y,Medium,5.8%,5.8%,6.1%
2025-03-20,5:00am,GBP,Monetary Policy Summary,High,,,
2025-03-20,5:00am,GBP,MPC Official Bank Rate Votes,High,0-1-8,0-2-7,0-9-0
2025-03-20,5:00am,GBP,Official Bank Rate,High,4.50%,4.50%,4.50%
2025-03-24,2:30am,GBP,Flash Manufacturing PMI,High,44.6,47.3,46.9
2025-03-24,2:30am,GBP,Flash Services PMI,High,53.2,51.2,51.0
2025-03-24,11:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-03-26,12:00am,GBP,CPI y/y,High,2.8%,3.0%,3.0%
2025-03-26,5:30am,GBP,Annual Budget Release,High,,,
2025-03-28,12:00am,GBP,Retail Sales m/m,High,1.0%,-0.3%,1.4%
2025-04-04,1:30am,GBP,Construction PMI,Medium,46.4,46.3,44.6
2025-04-10,11:00pm,GBP,GDP m/m,High,0.5%,0.1%,0.0%
2025-04-14,11:00pm,GBP,Claimant Count Change,High,18.7K,30.3K,16.5K
2025-04-14,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.6%,5.7%,5.6%
2025-04-15,11:00pm,GBP,CPI y/y,High,2.6%,2.7%,2.8%
2025-04-23,1:30am,GBP,Flash Manufacturing PMI,High,44.0,44.0,44.9
2025-04-23,1:30am,GBP,Flash Services PMI,High,48.9,51.5,52.5
2025-04-23,10:15am,GBP,BOE Gov Bailey Speaks,High,,,
2025-04-24,11:00pm,GBP,Retail Sales m/m,High,0.4%,-0.3%,0.7%
2025-05-07,1:30am,GBP,Construction PMI,Medium,46.6,46.0,46.4
2025-05-08,4:02am,GBP,BOE Monetary Policy Report,High,,,
2025-05-08,4:02am,GBP,Monetary Policy Summary,High,,,
2025-05-08,4:02am,GBP,MPC Official Bank Rate Votes,High,0-7-2,0-9-0,0-1-8
2025-05-08,4:02am,GBP,Official Bank Rate,High,4.25%,4.25%,4.50%
2025-05-08,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2025-05-09,1:40am,GBP,BOE Gov Bailey Speaks,High,,,
2025-05-12,11:00pm,GBP,Claimant Count Change,High,5.2K,22.3K,-16.9K
2025-05-12,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.5%,5.2%,5.7%
2025-05-13,8:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-05-14,11:00pm,GBP,GDP m/m,High,0.2%,0.0%,0.5%
2025-05-14,11:00pm,GBP,Prelim GDP q/q,Medium,0.7%,0.6%,0.1%
2025-05-20,11:00pm,GBP,CPI y/y,High,3.5%,3.3%,2.6%
2025-05-22,1:30am,GBP,Flash Manufacturing PMI,High,45.1,46.2,45.4
2025-05-22,1:30am,GBP,Flash Services PMI,High,50.2,50.0,49.0
2025-05-22,11:00pm,GBP,Retail Sales m/m,High,1.2%,0.3%,0.1%
2025-05-29,8:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-06-03,2:15am,GBP,Monetary Policy Report Hearings,Medium,,,
2025-06-05,1:30am,GBP,Construction PMI,Medium,47.9,47.4,46.6
2025-06-09,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.3%,5.5%,5.6%
2025-06-09,11:00pm,GBP,Claimant Count Change,Medium,33.1K,9.5K,-21.2K
2025-06-11,11:00pm,GBP,GDP m/m,High,-0.3%,-0.1%,0.2%
2025-06-17,11:00pm,GBP,CPI y/y,High,3.4%,3.3%,3.5%
2025-06-19,4:00am,GBP,Monetary Policy Summary,High,,,
2025-06-19,4:00am,GBP,MPC Official Bank Rate Votes,High,0-3-6,0-2-7,0-7-2
2025-06-19,4:00am,GBP,Official Bank Rate,High,4.25%,4.25%,4.25%
2025-06-19,11:00pm,GBP,Retail Sales m/m,High,-2.7%,-0.5%,1.3%
2025-06-23,1:30am,GBP,Flash Manufacturing PMI,High,47.7,46.9,46.4
2025-06-23,1:30am,GBP,Flash Services PMI,High,51.3,51.2,50.9
2025-06-24,1:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-06-24,7:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-06-26,4:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-07-01,6:30am,GBP,BOE Gov Bailey Speaks,High,,,
2025-07-03,5:20am,GBP,BOE Gov Bailey Speaks,High,,,
2025-07-05,8:45am,GBP,BOE Gov Bailey Speaks,Medium,,,
2025-07-09,3:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-07-10,11:00pm,GBP,GDP m/m,High,-0.1%,0.1%,-0.3%
2025-07-15,1:00pm,GBP,BOE Gov Bailey Speaks,High,,,
2025-07-15,11:00pm,GBP,CPI y/y,High,3.6%,3.4%,3.4%
2025-07-16,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.0%,5.0%,5.4%
2025-07-16,11:00pm,GBP,Claimant Count Change,Medium,25.9K,17.9K,15.3K
2025-07-22,2:15am,GBP,BOE Gov Bailey Speaks,High,,,
2025-07-24,1:30am,GBP,Flash Manufacturing PMI,High,48.2,47.9,47.7
2025-07-24,1:30am,GBP,Flash Services PMI,High,51.2,52.8,52.8
2025-07-24,11:00pm,GBP,Retail Sales m/m,Medium,0.9%,1.2%,-2.8%
2025-08-07,4:00am,GBP,BOE Monetary Policy Report,High,,,
2025-08-07,4:00am,GBP,Monetary Policy Summary,High,,,
2025-08-07,4:00am,GBP,MPC Official Bank Rate Votes,High,0-5-4,0-8-1,0-3-6
2025-08-07,4:00am,GBP,Official Bank Rate,High,4.00%,4.00%,4.25%
2025-08-07,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2025-08-11,11:00pm,GBP,Average Earnings Index 3m/y,Medium,4.6%,4.7%,5.0%
2025-08-11,11:00pm,GBP,Claimant Count Change,Medium,-6.2K,19.7K,-15.5K
2025-08-13,11:00pm,GBP,GDP m/m,High,0.4%,0.2%,-0.1%
2025-08-13,11:00pm,GBP,Prelim GDP q/q,Medium,0.3%,0.1%,0.7%
2025-08-19,11:00pm,GBP,CPI y/y,High,3.8%,3.7%,3.6%
2025-08-21,1:30am,GBP,Flash Manufacturing PMI,High,47.3,48.2,48.0
2025-08-21,1:30am,GBP,Flash Services PMI,High,53.6,51.8,51.8
2025-08-23,9:25am,GBP,BOE Gov Bailey Speaks,High,,,
2025-09-03,6:15am,GBP,Monetary Policy Report Hearings,High,,,
2025-09-04,11:00pm,GBP,Retail Sales m/m,Medium,0.6%,0.3%,0.3%
2025-09-11,11:00pm,GBP,GDP m/m,High,0.0%,0.0%,0.4%
2025-09-15,11:00pm,GBP,Average Earnings Index 3m/y,Medium,4.7%,4.7%,4.6%
2025-09-15,11:00pm,GBP,Claimant Count Change,Medium,17.4K,15.3K,-33.3K
2025-09-16,11:00pm,GBP,CPI y/y,High,3.8%,3.8%,3.8%
2025-09-18,4:00am,GBP,Monetary Policy Summary,High,,,
2025-09-18,4:00am,GBP,MPC Official Bank Rate Votes,High,0-2-7,0-1-8,0-5-4
2025-09-18,4:00am,GBP,Official Bank Rate,High,4.00%,4.00%,4.00%
2025-09-18,11:00pm,GBP,Retail Sales m/m,Medium,0.5%,0.4%,0.5%
2025-09-22,11:00am,GBP,BOE Gov Bailey Speaks,Medium,,,
2025-09-23,1:30am,GBP,Flash Manufacturing PMI,High,46.2,47.1,47.0
2025-09-23,1:30am,GBP,Flash Services PMI,High,51.9,53.4,54.2
2025-10-03,6:20am,GBP,BOE Gov Bailey Speaks,High,,,
2025-10-06,8:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-10-13,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.0%,4.7%,4.8%
2025-10-13,11:00pm,GBP,Claimant Count Change,Medium,25.8K,10.3K,-2.0K
2025-10-14,10:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-10-15,11:00pm,GBP,GDP m/m,High,0.1%,0.1%,-0.1%
2025-10-18,6:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-10-21,11:00pm,GBP,CPI y/y,High,3.8%,4.0%,3.8%
2025-10-23,11:00pm,GBP,Retail Sales m/m,Medium,0.5%,-0.4%,0.6%
2025-10-24,1:30am,GBP,Flash Manufacturing PMI,High,49.6,46.6,46.2
2025-10-24,1:30am,GBP,Flash Services PMI,High,51.1,51.0,50.8
2025-11-06,4:00am,GBP,BOE Monetary Policy Report,High,,,
2025-11-06,4:00am,GBP,Monetary Policy Summary,High,,,
2025-11-06,4:00am,GBP,MPC Official Bank Rate Votes,High,0-4-5,0-3-6,0-2-7
2025-11-06,4:00am,GBP,Official Bank Rate,High,4.00%,4.00%,4.00%
2025-11-06,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2025-11-10,11:00pm,GBP,Claimant Count Change,High,29.0K,17.6K,0.4K
2025-11-10,11:00pm,GBP,Average Earnings Index 3m/y,Medium,4.8%,5.0%,5.0%
2025-11-12,11:00pm,GBP,GDP m/m,High,-0.1%,0.0%,0.0%
2025-11-12,11:00pm,GBP,Prelim GDP q/q,Medium,0.1%,0.2%,0.3%
2025-11-18,11:00pm,GBP,CPI y/y,High,3.6%,3.5%,3.8%
2025-11-20,11:00pm,GBP,Retail Sales m/m,High,-1.1%,-0.1%,0.7%
2025-11-21,1:30am,GBP,Flash Manufacturing PMI,High,50.2,49.3,49.7
2025-11-21,1:30am,GBP,Flash Services PMI,High,50.5,51.9,52.3
2025-11-26,4:30am,GBP,Autumn Forecast Statement,High,,,
2025-12-02,2:00am,GBP,BOE Gov Bailey Speaks,High,,,
2025-12-09,6:15am,GBP,Monetary Policy Report Hearings,Medium,,,
2025-12-11,1:52am,GBP,BOE Gov Bailey Speaks,Medium,,,
2025-12-11,2:00am,GBP,BOE Gov Bailey Speaks,Medium,,,
2025-12-11,11:00pm,GBP,GDP m/m,High,-0.1%,0.1%,-0.1%
2025-12-15,11:00pm,GBP,Claimant Count Change,High,20.1K,21.6K,-3.9K
2025-12-15,11:00pm,GBP,Average Earnings Index 3m/y,Medium,4.7%,4.4%,4.9%
2025-12-16,1:30am,GBP,Flash Manufacturing PMI,High,51.2,50.3,50.2
2025-12-16,1:30am,GBP,Flash Services PMI,High,52.1,51.6,51.3
2025-12-16,11:00pm,GBP,CPI y/y,High,3.2%,3.5%,3.6%
2025-12-18,4:00am,GBP,Monetary Policy Summary,High,,,
2025-12-18,4:00am,GBP,MPC Official Bank Rate Votes,High,0-5-4,0-5-4,0-4-5
2025-12-18,4:00am,GBP,Official Bank Rate,High,3.75%,3.75%,4.00%
2025-12-18,11:00pm,GBP,Retail Sales m/m,High,-0.1%,0.3%,-0.9%
2026-01-14,11:00pm,GBP,GDP m/m,High,0.3%,0.1%,-0.1%
2026-01-16,2:00am,GBP,BOE Gov Bailey Speaks,High,,,
2026-01-19,11:00pm,GBP,Claimant Count Change,High,17.9K,15.6K,-3.3K
2026-01-19,11:00pm,GBP,Average Earnings Index 3m/y,Medium,4.7%,4.6%,4.8%
2026-01-20,1:45am,GBP,BOE Gov Bailey Speaks,High,,,
2026-01-20,11:00pm,GBP,CPI y/y,High,3.4%,3.3%,3.2%
2026-01-22,11:00pm,GBP,Retail Sales m/m,High,0.4%,0.0%,-0.1%
2026-01-23,1:30am,GBP,Flash Manufacturing PMI,High,51.6,50.6,50.6
2026-01-23,1:30am,GBP,Flash Services PMI,High,54.3,51.7,51.4
2026-02-05,4:00am,GBP,BOE Monetary Policy Report,High,,,
2026-02-05,4:00am,GBP,Monetary Policy Summary,High,,,
2026-02-05,4:00am,GBP,MPC Official Bank Rate Votes,High,0-4-5,0-2-7,0-5-4
2026-02-05,4:00am,GBP,Official Bank Rate,High,3.75%,3.75%,3.75%
2026-02-05,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2026-02-07,10:40pm,GBP,BOE Gov Bailey Speaks,Medium,,,
2026-02-11,11:00pm,GBP,GDP m/m,High,0.1%,0.1%,0.2%
2026-02-11,11:00pm,GBP,Prelim GDP q/q,Medium,0.1%,0.2%,0.1%
2026-02-16,11:00pm,GBP,Claimant Count Change,High,28.6K,22.8K,2.7K
2026-02-16,11:00pm,GBP,Average Earnings Index 3m/y,Medium,4.2%,4.6%,4.6%
2026-02-17,11:00pm,GBP,CPI y/y,High,3.0%,3.0%,3.4%
2026-02-19,11:00pm,GBP,Retail Sales m/m,High,1.8%,0.2%,0.4%
2026-02-20,1:30am,GBP,Flash Manufacturing PMI,High,52.0,51.5,51.8
2026-02-20,1:30am,GBP,Flash Services PMI,High,53.9,53.5,54.0
2026-02-24,6:15am,GBP,Monetary Policy Report Hearings,Medium,,,
2026-03-03,4:30am,GBP,Annual Budget Release,High,,,
2026-03-12,2:30am,GBP,BOE Gov Bailey Speaks,Medium,,,
2026-03-13,12:00am,GBP,GDP m/m,High,0.0%,0.2%,0.1%
2026-03-19,12:00am,GBP,Claimant Count Change,High,24.7K,25.8K,4.7K
2026-03-19,12:00am,GBP,Average Earnings Index 3m/y,Medium,3.9%,3.9%,4.2%
2026-03-19,5:00am,GBP,Monetary Policy Summary,High,,,
2026-03-19,5:00am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-2-7,0-4-5
2026-03-19,5:00am,GBP,Official Bank Rate,High,3.75%,3.75%,3.75%
2026-03-24,2:30am,GBP,Flash Manufacturing PMI,High,51.4,50.0,51.7
2026-03-24,2:30am,GBP,Flash Services PMI,High,51.2,52.8,53.9
2026-03-25,12:00am,GBP,CPI y/y,High,3.0%,3.0%,3.0%
2026-03-27,12:00am,GBP,Retail Sales m/m,High,-0.4%,-0.6%,2.0%
